Diario,Tipo_de_pieza,Interactividad,Soporte,Número_de_fuentes,Número_de_fuentes_label,Tipo_de_fuente,Número_de_visualizaciones,Número_de_visualizaciones_label,Deporte,Autor,Clásico,Perfil_del_autor,Fecha,Titular,Enlace final copiado
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Marc Bernad,No,Periodista,10/12/2019,El Girona ser?a l?der en la 'Liga de Mart?',<a href='https://as.com/futbol/2019/12/10/segunda/1575985658_439755.html' target='_blank'>'El Girona ser?a l?der en la 'Liga de Mart?''</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Marc Bernad,No,Periodista,10/12/2019,Stuani ha marcado m?s tantos que Albacete y Depor,<a href='https://as.com/futbol/2019/12/09/segunda/1575853684_176578.html' target='_blank'>'Stuani ha marcado m?s tantos que Albacete y Depor'</a><br/>
As,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Fernando Faucha,No,Periodista,10/12/2019,Doncic supera a Jordan instalado en la excelencia,<a href='https://imgur.com/LX1eiTN' target='_blank'>'Doncic supera a Jordan instalado en la excelencia'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Miguel ?ngel Mor?n,No,Periodista,10/12/2019,Joaqu?n: 38 a?os de edad y muchos retos por delante,<a href='https://www.marca.com/futbol/betis/2019/12/10/5deedc7b46163f040d8b45f1.html' target='_blank'>'Joaqu?n: 38 a?os de edad y muchos retos por delante'</a><br/>
Sport,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,No,Periodista,10/12/2019,Los blanquiazules son colistas 16 a?os despu?s,<a href='https://imgur.com/LD7GpBR' target='_blank'>'Los blanquiazules son colistas 16 a?os despu?s'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Ramon Palomar,No,Periodista,10/12/2019,Doncic maravilla a toda la NBA,<a href='https://www.sport.es/es/noticias/nba/luka-doncic-nino-esloveno-que-maravilla-toda-nba-7768295' target='_blank'>'Doncic maravilla a toda la NBA'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Juli?n Felipo,No,Periodista,10/12/2019,Ricky compite con LeBron por ser el rey del pase en la NBA,<a href='https://www.mundodeportivo.com/baloncesto/nba/20191210/472175316514/ricky-compite-con-lebron-por-ser-el-rey-del-pase-en-la-nba.html' target='_blank'>'Ricky compite con LeBron por ser el rey del pase en la NBA'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Mart?n,No,Periodista,10/12/2019,El Legan?s deja de ser el farolillo rojo goleador de Europa,<a href='https://as.com/futbol/2019/12/10/primera/1575977113_287370.html' target='_blank'>'El Legan?s deja de ser el farolillo rojo goleador de Europa'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Mart?n,No,Periodista,10/12/2019,?scar evoluciona hacia ?ngel exterminador del Legan?s,<a href='https://as.com/futbol/2019/12/09/primera/1575920235_913705.html' target='_blank'>'?scar evoluciona hacia ?ngel exterminador del Legan?s'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Nico Garc?a,No,Periodista,10/12/2019,Guti amenaza el r?cord de Emery,<a href='https://as.com/futbol/2019/12/10/segunda/1575994743_047596.html' target='_blank'>'Guti amenaza el r?cord de Emery'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Marcos Fern?ndez,No,Periodista,10/12/2019,"19 jornadas despu?s, el Fuenla sigue sin encadenar dos derrotas","<a href='https://as.com/futbol/2019/12/09/segunda/1575919994_325627.html' target='_blank'>'19 jornadas despu?s, el Fuenla sigue sin encadenar dos derrotas'</a><br/>"
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Andr?s Castej?n,No,Periodista,10/12/2019,El diciembre fant?stico de Ricky Rubio: ?Mejor pasador de la NBA!,<a href='https://www.marca.com/baloncesto/nba/2019/12/10/5def918a268e3e2e3f8b45b7.html' target='_blank'>'El diciembre fant?stico de Ricky Rubio: ?Mejor pasador de la NBA!'</a><br/>
As,Especial,Estática,Digital,2,Dos,Interna y externa,11,Tres o más,Fútbol,F. Robato,No,Departamento de infografía,03/12/2019,Messi vs. Cristiano: sus m?ritos para ganar cada Bal?n de Oro,<a href='https://as.com/futbol/2019/12/03/internacional/1575387378_273165.html' target='_blank'>'Messi vs. Cristiano: sus m?ritos para ganar cada Bal?n de Oro'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,David G. Medina,No,Periodista,11/12/2019,En busca del gol imposible,<a href='https://www.marca.com/futbol/champions-league/2019/12/11/5defe66f22601de6348b458a.html' target='_blank'>'En busca del gol imposible'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,D?dac Piferrer,No,Periodista,11/12/2019,Ansu hace historia en Champions,<a href='https://www.marca.com/futbol/barcelona/2019/12/10/5df01640e2704e0f838b458c.html' target='_blank'>'Ansu hace historia en Champions'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Miguel ?ngel Rodr?guez,No,Periodista,11/12/2019,A octavos siete a?os despu?s,<a href='https://www.marca.com/futbol/valencia/2019/12/10/5df01babca47414f018b4578.html' target='_blank'>'A octavos siete a?os despu?s'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,2,Dos,Fórmula 1,Irati Prat/ S.Valga??n,No,Periodista y departamento de infografía,11/12/2019,"Alonso, siempre en el 'top'","<a href='https://www.marca.com/motor/formula1/2019/12/11/5defc6adca47414e368b45dc.html' target='_blank'>'Alonso, siempre en el 'top''</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Gasc?n,No,Periodista,11/12/2019,Ansu Fati rescata y entierra a Ofori-Quaye,<a href='https://www.mundodeportivo.com/futbol/fc-barcelona/20191211/472178027315/ansu-fati-rescata.html' target='_blank'>'Ansu Fati rescata y entierra a Ofori-Quaye'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jorge Azcoytia,No,Periodista,11/12/2019,"El Granada, un equipo 'cabez?n'","<a href='https://www.marca.com/futbol/granada/2019/12/11/5df0eb60e2704e59af8b45f2.html' target='_blank'>'El Granada, un equipo 'cabez?n''</a><br/>"
Marca,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Isabelo Bejarano,No,Periodista,11/12/2019,La sequ?a del C?diz en Oviedo dura 42 a?os,<a href='https://www.marca.com/futbol/cadiz/2019/12/10/5defbcd6e2704e84a28b45dc.html' target='_blank'>'La sequ?a del C?diz en Oviedo dura 42 a?os'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Carlos Zaballa,No,Periodista,10/12/2019,Ra?l Garc?a igualar? a Iribar en n?mero de partidos de Liga,<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191210/472165907579/athletic-raul-garcia-jose-angel-iriba-liga-futbol-copa-primera-atletico-osasuna-el-sadar-calderon-san-mames.html' target='_blank'>'Ra?l Garc?a igualar? a Iribar en n?mero de partidos de Liga'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Xavi Sol?,No,Periodista,10/12/2019,"El portero del Genk, Maarten Vandevoordt, el m?s joven en jugar en Champions, regala el 1-0 al N?poles","<a href='https://www.mundodeportivo.com/futbol/champions-league/20191210/472174038645/el-portero-del-genk-maarten-vandevoordt-es-el-mas-joven-en-jugar-en-champions.html' target='_blank'>'El portero del Genk, Maarten Vandevoordt, el m?s joven en jugar en Champions, regala el 1-0 al N?poles'</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Jos? Luis Art?s,No,Periodista,11/12/2019,"El C?diz, l?der en la clasificaci?n y colista en posesi?n","<a href='https://www.mundodeportivo.com/futbol/liga-segunda-division/20191211/472180227873/cadiz-lider-colista-posesion-clasificacion-segunda-division-liga-smartbank-fuenlabrada-rayo-vallecano-huesca-deportivo-tenerife.html' target='_blank'>'El C?diz, l?der en la clasificaci?n y colista en posesi?n'</a><br/>"
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,?ngel L?pez,No,Periodista,11/12/2019,El oro de Messi se funde en Anoeta,<a href='https://www.mundodeportivo.com/futbol/real-sociedad/20191211/472181151649/el-oro-de-messi-se-funde-en-anoeta.html' target='_blank'>'El oro de Messi se funde en Anoeta'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jaume Miserachs,No,Periodista,11/12/2019,El gol coge fuerza en La Lga,<a href='https://www.mundodeportivo.com/futbol/laliga/20191211/472182499447/gol-liga-santander-promedio.html' target='_blank'>'El gol coge fuerza en La Lga'</a><br/>
As,Artículo de datos,Estática,Papel y digital,1,Una,Externa,0,Ninguna,Tenis,Nacho Albarr?n,No,Periodista,11/12/2019,Andreescu supera a Bouchard en el ranking y las redes sociales,<a href='https://as.com/tenis/2019/12/10/mas_tenis/1576008716_982567.html' target='_blank'>'Andreescu supera a Bouchard en el ranking y las redes sociales'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fórmula 1,Rafa Pay?,No,Periodista,11/12/2019,"Hamilton, el campe?n fiable","<a href='https://as.com/motor/2019/12/10/formula_1/1575978663_631434.html' target='_blank'>'Hamilton, el campe?n fiable'</a><br/>"
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Alex Biescas,No,Periodista,11/12/2019,"El Girona de Mart?, tras el camino del ?xito","<a href='https://as.com/futbol/2019/12/11/segunda/1576061628_699132.html' target='_blank'>'El Girona de Mart?, tras el camino del ?xito'</a><br/>"
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Mart?n,No,Periodista,11/12/2019,Kevin Rodrigues rompe el monopolio del gol en el Legan?s,<a href='https://as.com/futbol/2019/12/11/primera/1576055575_760121.html' target='_blank'>'Kevin Rodrigues rompe el monopolio del gol en el Legan?s'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Clemente Garrido,No,Periodista,11/12/2019,2019 est? siendo el peor a?o de la etapa Carlos Mouri?o,<a href='https://as.com/futbol/2019/12/11/primera/1576036389_237221.html' target='_blank'>'2019 est? siendo el peor a?o de la etapa Carlos Mouri?o'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Lekuona,No,Periodista,11/12/2019,Los de Asier Garitano acumulan siete penaltis en contra en sus ocho desplazamientos ligueros,<a href='https://as.com/futbol/2019/12/11/primera/1576069993_130229.html' target='_blank'>'Los de Asier Garitano acumulan siete penaltis en contra en sus ocho desplazamientos ligueros'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,F.J. D?az,No,Periodista,11/12/2019,El respaldo de Simeone,<a href='https://as.com/futbol/2019/12/11/champions/1576069548_361008.html' target='_blank'>'El respaldo de Simeone'</a><br/>
Sport,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,No,Periodista,11/12/2019,"Ansu Fati, en el 'top-10' de Google","<a href='https://www.sport.es/es/noticias/barca/ansu-fati-top-10-google-7770723' target='_blank'>'Ansu Fati, en el 'top-10' de Google'</a><br/>"
Sport,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,No,Periodista,11/12/2019,"Messi, bestia negra de la Real Sociedad","<a href='https://www.sport.es/es/noticias/barca/messi-bestia-negra-real-sociedad-7771000' target='_blank'>'Messi, bestia negra de la Real Sociedad'</a><br/>"
Sport,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Redacci?n,No,Periodista,11/12/2019,Ansu Fati lidera la lista de los goleadores m?s j?venes de la Champions,<a href='https://www.sport.es/es/noticias/barca/ansu-fati-lista-los-goleadores-mas-jovenes-champions-7770086' target='_blank'>'Ansu Fati lidera la lista de los goleadores m?s j?venes de la Champions'</a><br/>
As,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Ricardo Gonz?lez,No,Periodista,12/12/2019,"Madrid-Olympiacos, el duelo de la d?cada","<a href='https://as.com/baloncesto/2019/12/11/euroliga/1576102128_182622.html' target='_blank'>'Madrid-Olympiacos, el duelo de la d?cada'</a><br/>"
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Isaac Su?rez,No,Periodista,12/12/2019,Larga vida con Simeone,<a href='https://www.marca.com/futbol/champions-league/2019/12/12/5df17c2bca474137328b45da.html' target='_blank'>'Larga vida con Simeone'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Isaac Su?rez,No,Periodista,12/12/2019,El Atl?tico rompe la racha... ?64 tiros despu?s!,<a href='https://www.marca.com/futbol/champions-league/2019/12/11/5df151d2ca47419d498b45b9.html' target='_blank'>'El Atl?tico rompe la racha... ?64 tiros despu?s!'</a><br/>
Marca,Previa,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Nacho Duque,No,Periodista,12/12/2019,El Palacio es una fortaleza,<a href='https://imgur.com/1Lw8su2' target='_blank'>'El Palacio es una fortaleza'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,C?sar Su?rez,No,Periodista,12/12/2019,El M?laga se defiende,<a href='https://www.marca.com/futbol/malaga/2019/12/12/5df2479eca4741a5018b45ff.html' target='_blank'>'El M?laga se defiende'</a><br/>
Marca,Predicción,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Redacci?n,No,Periodista,12/12/2019,"Los rivales m?s probables del sorteo: Chelsea para el Bar?a, Tottenham para el Valencia, City o Liverpool para Madrid y Atl?tico","<a href='https://www.marca.com/futbol/champions-league/2019/12/11/5df1719a22601d68198b4575.html' target='_blank'>'Los rivales m?s probables del sorteo: Chelsea para el Bar?a, Tottenham para el Valencia, City o Liverpool para Madrid y Atl?tico'</a><br/>"
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Abraham Mart?nez,No,Periodista,12/12/2019,Iago Aspas no tiene al Mallorca en su colecci?n de 'v?ctimas,<a href='https://as.com/futbol/2019/12/12/primera/1576113270_766152.html' target='_blank'>'Iago Aspas no tiene al Mallorca en su colecci?n de 'v?ctimas'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Ignacio Bailador/ Jes?s Dom?nguez,No,Equipo multidisciplinar,12/12/2019,Los ?ltimos rivales pararon al Pucela con faltas,<a href='https://as.com/futbol/2019/12/11/primera/1576101486_332348.html' target='_blank'>'Los ?ltimos rivales pararon al Pucela con faltas'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Mata,No,Periodista,12/12/2019,El Villarreal tiene ejemplos para ver que Europa es posible,<a href='https://as.com/futbol/2019/12/12/primera/1576141825_264471.html' target='_blank'>'El Villarreal tiene ejemplos para ver que Europa es posible'</a><br/>
As,Artículo de datos,Estática,Papel y digital,1,Una,Externa,0,Ninguna,Fútbol,Ruby Ar?s,No,Periodista,12/12/2019,"El Bar?a cobr? 11,2 m?s que el Madrid por derechos de TV","<a href='https://as.com/futbol/2019/12/12/portada/1576150986_535608.html' target='_blank'>'El Bar?a cobr? 11,2 m?s que el Madrid por derechos de TV'</a><br/>"
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Jorge Castro,No,Periodista,12/12/2019,Lautaro duplica su valor,<a href='https://as.com/futbol/2019/12/12/primera/1576180590_326733.html' target='_blank'>'Lautaro duplica su valor'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Marcos Fern?ndez,No,Periodista,12/12/2019,La defensa del Fuenla: de muro a m?quina goleadora,<a href='https://as.com/futbol/2019/12/12/segunda/1576186653_491722.html' target='_blank'>'La defensa del Fuenla: de muro a m?quina goleadora'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario Cortegana,No,Periodista,12/12/2019,Rodrygo es un seguro,<a href='https://as.com/futbol/2019/12/10/champions/1576012922_448569.html' target='_blank'>'Rodrygo es un seguro'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Eduardo Cornago,No,Periodista,13/12/2019,El once m?s joven de Zidane,<a href='https://as.com/futbol/2019/12/12/primera/1576113370_577815.html' target='_blank'>'El once m?s joven de Zidane'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Alberto P. Sierra,No,Periodista,13/12/2019,Las cinco Grandes Ligas se quedan con la Champions,<a href='https://as.com/futbol/2019/12/12/champions/1576152362_768717.html' target='_blank'>'Las cinco Grandes Ligas se quedan con la Champions'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Aimara G. Gil,No,Periodista,13/12/2019,El Atl?tico ha perdido ya m?s puntos que todo el a?o pasado,<a href='https://as.com/futbol/2019/12/12/femenino/1576168323_077384.html' target='_blank'>'El Atl?tico ha perdido ya m?s puntos que todo el a?o pasado'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Golf,Gerardo Riquelme,No,Periodista ,04/12/2019,El fen?meno Rahm,<a href='https://www.marca.com/golf/2019/12/04/5de7816b22601ddc358b461d.html' target='_blank'>'El fen?meno Rahm'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Fútbol,Rafa Molina,No,Periodista,06/12/2019,"Osasuna, el sprinter de LaLiga","<a href='https://www.marca.com/futbol/primera-division/2019/12/06/5de9586f268e3e7e118b4612.html' target='_blank'>'Osasuna, el sprinter de LaLiga'</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/iHJxQ8y' target='_blank'>'https://imgur.com/iHJxQ8y'</a>"
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,2,Dos,Fútbol,Mario Calder?n/ Departamento de infografía,No,Periodista y departamento de infografía,13/12/2019,"Bar?a, Real Madrid y Atl?tico, los ?nicos que superan los 100 millones por derechos de TV","<a href='https://www.mundodeportivo.com/futbol/laliga/20191212/472190692909/laliga-ingresos-television.html' target='_blank'>'Bar?a, Real Madrid y Atl?tico, los ?nicos que superan los 100 millones por derechos de TV'</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Jos? Ignacio Huguet,No,Periodista,13/12/2019,Las 41 asistencias del Baxi Manresa destrozan los r?cords hist?ricos de ACB y Euroliga,<a href='https://www.mundodeportivo.com/baloncesto/basketball-champions-league/20191212/472189913330/record-asistencias-baxi-manresa-41-champions-acb-euroliga-torun.html' target='_blank'>'Las 41 asistencias del Baxi Manresa destrozan los r?cords hist?ricos de ACB y Euroliga'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,2,Dos,Fútbol,Sergio Fern?ndez,No,Periodista,13/12/2019,Se reduce la brecha,<a href='https://www.marca.com/futbol/primera-division/2019/12/12/5df2185b268e3efe6b8b4605.html' target='_blank'>'Se reduce la brecha'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Albert Gracia,No,Periodista,13/12/2019,Las dos caras del Bayern,<a href='https://www.sport.es/es/noticias/bundesliga/las-dos-caras-del-bayern-7772651' target='_blank'>'Las dos caras del Bayern'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jon Zubieta,No,Periodista,12/12/2019,Williams y Ra?l Garc?a comparten cota realizadora en el Athletic,<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191212/472184898248/athletic-inaki-williams-liga-futbol-primera-san-mames-raul-garcia-eibar-mendilibar.html' target='_blank'>'Williams y Ra?l Garc?a comparten cota realizadora en el Athletic'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Chema G. Fuente,No,Periodista,12/12/2019,"Felipe, un gol que quedar? en los registros del Atl?tico toda la vida","<a href='https://www.mundodeportivo.com/futbol/atletico-madrid/20191212/472190696034/felipe-un-gol-que-quedara-en-los-registros-del-atletico-toda-la-vida.html' target='_blank'>'Felipe, un gol que quedar? en los registros del Atl?tico toda la vida'</a><br/>"
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Be?at Barreto,No,Periodista,12/12/2019,Cuando Anoeta fue inexpugnable para el Barcelona,<a href='https://www.mundodeportivo.com/futbol/real-sociedad/20191212/472189929974/cuando-anoeta-fue-inexpugnable-para-el-barcelona.html' target='_blank'>'Cuando Anoeta fue inexpugnable para el Barcelona'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jaume Miserachs,No,Periodista,12/12/2019,Diego L?pez apunta a suplente 44 partidos despu?s,<a href='https://www.mundodeportivo.com/futbol/rcd-espanyol/20191212/472192318317/espanyol-diego-lopez-suplente.html' target='_blank'>'Diego L?pez apunta a suplente 44 partidos despu?s'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Chema G. Fuente,No,Periodista,12/12/2019,Once metros es un mundo para el Atl?tico,<a href='https://www.mundodeportivo.com/futbol/atletico-madrid/20191212/472192023514/once-metros-es-un-mundo-para-el-atletico.html' target='_blank'>'Once metros es un mundo para el Atl?tico'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Alberto Garc?a,No,Periodista,12/12/2019,"San Mam?s, un muro infranqueable para Mendilibar","<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191212/472191184411/athletic-san-mames-mendilibar-eibar-muro-infranqueble-levante-osasuna-valladolid.html' target='_blank'>'San Mam?s, un muro infranqueable para Mendilibar'</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Endika R?o,No,Periodista,12/12/2019,El dinero que el Athletic recibe de las televisiones,<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191212/472193479547/athletic-televisiones-dinero-liga.html' target='_blank'>'El dinero que el Athletic recibe de las televisiones'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario Calder?n,No,Periodista,12/12/2019,Luka Modric es un experto desde fuera del ?rea,<a href='https://www.mundodeportivo.com/futbol/real-madrid/20191212/472194357571/real-madrid-liga-de-campeones-ucl-modric.html' target='_blank'>'Luka Modric es un experto desde fuera del ?rea'</a><br/>
Mundo Deportivo,Predicción,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Chema G. Fuente,No,Periodista,12/12/2019,?Qu? rival tiene m?s probabilidades de caerle al Atl?tico en octavos?,<a href='https://www.mundodeportivo.com/futbol/atletico-madrid/20191212/472192742835/que-rival-tiene-mas-probabilidades-de-caerle-al-atletico-en-octavos.html' target='_blank'>'?Qu? rival tiene m?s probabilidades de caerle al Atl?tico en octavos?'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario Calder?n,No,Periodista,12/12/2019,"Vinicius, tras la receta del ?xito de Sterling","<a href='https://www.mundodeportivo.com/futbol/real-madrid/20191212/472192220801/real-madrid-liga-premier-city-vinicius-sterling-futbol.html' target='_blank'>'Vinicius, tras la receta del ?xito de Sterling'</a><br/>"
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Be?at Barreto,No,Periodista,12/12/2019,El tridente sabe marcar al Barcelona,<a href='https://www.mundodeportivo.com/futbol/real-sociedad/20191212/472195501903/el-tridente-sabe-marcar-al-barcelona.html' target='_blank'>'El tridente sabe marcar al Barcelona'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jaume Miserachs,No,Periodista,12/12/2019,"Europa y LaLiga, un mar de contrastes para el Espanyol","<a href='https://www.mundodeportivo.com/futbol/rcd-espanyol/20191213/472198897071/espanyol-europa-liga-contrastes.html' target='_blank'>'Europa y LaLiga, un mar de contrastes para el Espanyol'</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jaume Miserachs,No,Periodista,14/12/2019,El Alav?s tiene la dupla m?s acaparadora de LaLiga,<a href='https://www.mundodeportivo.com/futbol/alaves/20191214/472210886274/alaves-goleadora-acaparadora-liga-dupla.html' target='_blank'>'El Alav?s tiene la dupla m?s acaparadora de LaLiga'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Alejandro Alc?zar,No,Periodista,13/12/2019,Las arcas del Real Madrid se resienten por la crisis deportiva,<a href='https://www.sport.es/es/noticias/real-madrid/las-arcas-del-real-madrid-resienten-por-crisis-deportiva-7773302' target='_blank'>'Las arcas del Real Madrid se resienten por la crisis deportiva'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Juan Manuel D?az,No,Periodista,13/12/2019,Messi - Benzema: el duelo m?s at?pico por el Pichichi,<a href='https://www.sport.es/es/noticias/clasico/messi-benzema-duelo-mas-atipico-por-pichichi-7773130' target='_blank'>'Messi - Benzema: el duelo m?s at?pico por el Pichichi'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jes?s Dom?nguez,No,Periodista,13/12/2019,Pocos disparos... y con poca efectividad,<a href='https://as.com/futbol/2019/12/13/primera/1576267285_439016.html' target='_blank'>'Pocos disparos... y con poca efectividad'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergio Picos/ Jes?s Colino,No,Periodista,13/12/2019,El Atl?tico de Simeone nunca estuvo s?ptimo a estas alturas,<a href='https://as.com/futbol/2019/12/13/primera/1576275898_828485.html' target='_blank'>'El Atl?tico de Simeone nunca estuvo s?ptimo a estas alturas'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Pedro Iranzo,No,Periodista,13/12/2019,"Keylor, un muro en la Champions","<a href='https://as.com/futbol/2019/12/13/champions/1576196260_781848.html' target='_blank'>'Keylor, un muro en la Champions'</a><br/>"
